id,command,character,imageFolderName,imageNum,mainText,setBranch,yesText,noText,choseYes,choseNo,skipID,eventFlag,checkNeedEventNum,eventNum,afterEventSkipID,chractorFunction,animFuncName,SEpath
75,set_text,ビー・アルディエフ,BRDF,1,お、やっと起きてきたぜ,,,,,,,,,,,,,
76,set_text,ビー・アルディエフ,BRDF,1,あら、おはよう。 さあ早く顔を洗ってきなさい。,,,,,,,,,,,,,
77,set_text,ビー・アルディエフ,BRDF,1,朝ごはんは出来てますから、みんなで食べましょう,,,,,,,,,,,,,
78,set_text,ビー・アルディエフ,BRDF,1,村長さんは？,,,,,,,,,,,,,
79,set_text,ビー・アルディエフ,BRDF,1,ごめんなさいね、あの人ったら忙しなくて。 朝一番に採掘場に行ってしまったの,,,,,,,,,,,,,
80,set_text,ビー・アルディエフ,BRDF,1,俺たちも後で行こうぜ。お前に見せたい物があるんだ！,,,,,,,,,,,,,
81,set_text,ビー・アルディエフ,BRDF,1,食べながら喋らないの！,,,,,,,,,,,,,
82,set_text,ビー・アルディエフ,BRDF,1,はーい,,,,,,,,,,,,,
83,set_text,ビー・アルディエフ,BRDF,1,見せたいものって？,,,,,,,,,,,,,
84,set_text,ビー・アルディエフ,BRDF,1,それはあとのお楽しみ,,,,,,,,,,,,,
85,set_text,ビー・アルディエフ,BRDF,1,ごちそうさま！,,,,,,,,,,,,,
86,end_talk,,,,,,,,,,,,,,,,,
